英文文件,英文题号,英文题干,状态,中文来源文件,中文来源题号,中文来源题干,备注
英文版第六章.docx,14,14.The manager of a bank's KYC team discovers that a high-risk customer's activity was not reviewed last quarter as required by the bank's internal compliance schedule. What should the KYC team manager do?,已一致,第六章.docx,13,13.银行KYC团队的经理发现，一名高风险客户的活动在上个季度未按照银行内部合规计划进行审核KYC团队经理应该怎么做?,解析内容已与中文版一致
英文版第六章.docx,15,"15.Which of the following best describes the ""alternative remittance system""?",已一致,第六章.docx,14,"14.下列哪一项是""替代性汇款体系""的最佳描述",解析内容已与中文版一致
英文版第六章.docx,16,16.What are the objectives of the Financial Action Task Force and its equivalent regional bodies (FSRBs)?,已一致,第六章.docx,8,8.,解析内容已与中文版一致
英文版第四章.docx,1,1.The product department of an insurance company proposes launching a special life insurance product with investment elements that allow clients to instruct payments to unknown third parties via partner financial institutions. The product department seeks fast-track approval from compliance to ensure quick market launch. What is the best course of action from a compliance perspective?,已一致,第四章.docx,132,132.一家保险公司的产品部门提议推出一款特殊的人寿保险产品，该产品包含投资元素，并允许客户通过合作金融机构指示付款给未知的第三方。产品部门希望合规部门能快速批准，以确保产品尽快上市。从合规的角度来看，最好的做法是什么?,解析内容已与中文版一致
英文版第四章.docx,2,2.Financial institutions (FIs) perform AML risk assessments to ensure:,已一致,第四章.docx,1,1.金融机构（FIs）进行反洗钱风险评估，以确保:,解析内容已与中文版一致
英文版第四章.docx,3,3.Which is a key reason why a financial institution (FI) conducts an enterprise-wide AML risk assessment?,已一致,第四章.docx,2,2.金融机构（FI）进行集团范围的反洗钱风险评估的关键原因是什么?,解析内容已与中文版一致
英文版第四章.docx,4,4.(多选题)Typical events to identify and investigate potential AML activities include: (Choose three.),已一致,第四章.docx,3,3.(多选题)识别和调查潜在的反洗钱活动的典型事件包括:(选择三个),解析内容已与中文版一致
英文版第四章.docx,5,5.(多选题)Which risks are involved in a correspondent banking client's ownership and management structure? (Choose two.),已一致,第四章.docx,4,4.(多选题)代理银行客户的所有权和管理结构中涉及哪些风险?(选择两个。),解析内容已与中文版一致
英文版第四章.docx,6,6.(多选题)Which changes at a financial institution（FI）should trigger an enterprise-wide reassessment of its inherent AML risk exposure?（Choose Three.）,已一致,第四章.docx,133,133.(多选题)【2025真题】金融机构（FI）发生哪些变化时，应重新评估其固有的反洗钱（AML）风险暴露?（请选择三个）,解析内容已与中文版一致
英文版第四章.docx,7,7.(多选题)Which factors should lead to a reassessment of the current AML program?（Choose two.）,已一致,第四章.docx,134,134.(多选题)哪些因素应该导致对当前AML计划的重新评估?（选择两个）,解析内容已与中文版一致
英文版第四章.docx,8,8.A financial institution (FI) has decided to revamp its compliance program to be more risk-based. Which option should the FI use as part of the new risk-based compliance program?,已一致,第四章.docx,5,5.一家金融机构(FI)已决定修改其合规计划，使其更加以风险为导向。作为新的基于风险的合规计划的一部分，FI应使用哪种选项?,解析内容已与中文版一致
英文版第四章.docx,9,9.One example of an external factor that will affect an organization's AML risk includes:,已一致,第四章.docx,6,6.影响机构反洗钱风险的外部因素包括:,解析内容已与中文版一致
英文版第四章.docx,10,10.A retail bank prepares a yearly AML risk assessment. Which inherent risk factor is likely the most relevant?,已一致,第四章.docx,8,8.一家零售银行准备了一份年度反洗钱风险评估。哪个内在的风险因素可能是最相关的?,解析内容已与中文版一致
英文版第四章.docx,11,11.A comprehensive set of risk-based guidelines for maintaining business relationships is being developed.Which situation indicates that the institution should terminate the relationship with a client?,已一致,第四章.docx,7,7.正在开发一套全面的以风险为基础的维护业务关系的准则。哪种情况表明，该机构应终止与客户的关系?,解析内容已与中文版一致
英文版第四章.docx,12,"12.A bank located in New York has identified suspicious transactions at a correspondent bank in China. For one of the international customers, the correspondent bank is not following agreed upon protocols.Which factor indicates that the bank should terminate the relationship?",已一致,第四章.docx,9,9.位于纽约的一家银行已在中国的一家代理银行发现了可疑交易。对于其中一个国际客户，代理行未遵守约定的协议。哪一个因素表明银行应该终止关系?,解析内容已与中文版一致
英文版第四章.docx,13,13.A compliance officer at a large financial institution has been tasked by senior management to lead a team in an internal review and potential revision of the institution's customer onboarding program following a regulatory enforcement action of another institution.Which step should the compliance officer perform first?,已一致,第四章.docx,10,10.一家大型金融机构的合规专员接受了一项高级管理人员委派的任务，领导一个团队进行内部审核并且在另一个机构被监管机构进行强制措施后考虑对客户加入项目的修改。合规专员应该先进行哪一步?,解析内容已与中文版一致
